typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722550,"Steel, alloy; flat-rolled, width 600mm or more, cold-rolled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1322190,FALSE,8,kg,1322190,FALSE,1322190,FALSE,,FALSE,2583787.547,,2583787.547,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722599,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, (other than plated or coated with zinc)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,89461,FALSE,8,kg,89461,FALSE,89461,FALSE,,FALSE,154153.637,,154153.637,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,7226,"Alloy steel flat-rolled products, of a width of less than 600mm",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75744,FALSE,8,kg,75744,FALSE,75744,FALSE,,FALSE,76976.552,,76976.552,0,FALSE,TRUE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722691,"Steel, alloy; flat-rolled, width less than 600mm, (excluding silicon-electrical or high speed steel), hot-rolled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75744,FALSE,8,kg,75744,FALSE,75744,FALSE,,FALSE,76976.552,,76976.552,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,7227,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5530749,FALSE,8,kg,5530749,FALSE,5530749,FALSE,,FALSE,3087564.467,,3087564.467,0,FALSE,TRUE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722710,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, of high speed steel",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,774619,FALSE,8,kg,774619,FALSE,774619,FALSE,,FALSE,901808.748,,901808.748,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722790,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, n.e.c. in heading no. 7227",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4756130,FALSE,8,kg,4756130,FALSE,4756130,FALSE,,FALSE,2185755.719,,2185755.719,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,7228,"Alloy steel bars, rods, shapes and sections; hollow drill bars and rods, of alloy or non-alloy steel",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8409971,FALSE,8,kg,8409971,FALSE,8409971,FALSE,,FALSE,7240654.253,,7240654.253,0,FALSE,TRUE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722810,"Steel, alloy; bars and rods, of high speed steel",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,756781,FALSE,8,kg,756781,FALSE,756781,FALSE,,FALSE,472624.379,,472624.379,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722830,"Steel, alloy; bars and rods, hot-rolled, hot-drawn or extruded",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1273920,FALSE,8,kg,1273920,FALSE,1273920,FALSE,,FALSE,1282841.905,,1282841.905,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722840,"Steel, alloy; bars and rods, forged",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,116607,FALSE,8,kg,116607,FALSE,116607,FALSE,,FALSE,218754.452,,218754.452,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722850,"Steel, alloy; bars and rods, cold-formed or cold-finished",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1896330,FALSE,8,kg,1896330,FALSE,1896330,FALSE,,FALSE,1789935.892,,1789935.892,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722860,"Steel, alloy; bars and rods n.e.c. in heading no. 7228",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,951283,FALSE,8,kg,951283,FALSE,951283,FALSE,,FALSE,444241.706,,444241.706,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722870,"Steel, alloy; angles, shapes and sections",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2305260,FALSE,8,kg,2305260,FALSE,2305260,FALSE,,FALSE,1365026.458,,1365026.458,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722880,"Steel, alloy or non-alloy; hollow drill bars and rods",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1109790,FALSE,8,kg,1109790,FALSE,1109790,FALSE,,FALSE,1667229.463,,1667229.463,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,7229,Wire of other alloy steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1085182,FALSE,8,kg,1085182,FALSE,1085182,FALSE,,FALSE,1025455.177,,1025455.177,0,FALSE,TRUE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722920,"Steel, alloy; wire, of silico-manganese steel",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,627797,FALSE,8,kg,627797,FALSE,627797,FALSE,,FALSE,563277.734,,563277.734,0,TRUE,FALSE
C,A,20170101,2017,52,2017,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,722990,"Steel, alloy; wire, of materials other than silico-manganese steel",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,457385,FALSE,8,kg,457385,FALSE,457385,FALSE,,FALSE,462177.443,,462177.443,0,TRUE,FALSE
C,A,20180101,2018,52,2018,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,72,Iron and steel,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,895741926.6,,895741926.6,4,FALSE,TRUE
C,A,20180101,2018,52,2018,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,7202,Ferro-alloys,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3828607.186,TRUE,-1,N/A,0,FALSE,3828607.186,TRUE,0,FALSE,6675520.834,,6675520.834,6,FALSE,TRUE
C,A,20180101,2018,52,2018,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,720211,"Ferro-alloys; ferro-manganese, containing by weight more than 2% of carbon",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40740.208,TRUE,-1,N/A,0,FALSE,40740.208,TRUE,0,FALSE,51000.006,,51000.006,6,TRUE,FALSE
C,A,20180101,2018,52,2018,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,720219,"Ferro-alloys; ferro-manganese, containing by weight 2% or less of carbon",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10800.464,TRUE,-1,N/A,0,FALSE,10800.464,TRUE,0,FALSE,19951.202,,19951.202,6,TRUE,FALSE
C,A,20180101,2018,52,2018,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,720221,"Ferro-alloys; ferro-silicon, containing by weight more than 55% of silicon",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3109707.389,TRUE,-1,N/A,0,FALSE,3109707.389,TRUE,0,FALSE,5211022.518,,5211022.518,6,TRUE,FALSE
C,A,20180101,2018,52,2018,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,720229,"Ferro-alloys; ferro-silicon, containing by weight 55% or less of silicon",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,431617.638,TRUE,-1,N/A,0,FALSE,431617.638,TRUE,0,FALSE,784557.431,,784557.431,6,TRUE,FALSE
C,A,20180101,2018,52,2018,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,720249,"Ferro-alloys; ferro-chromium, containing by weight 4% or less of carbon",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,73077.65,TRUE,-1,N/A,0,FALSE,73077.65,TRUE,0,FALSE,238901.363,,238901.363,6,TRUE,FALSE
C,A,20180101,2018,52,2018,682,SAU,Saudi Arabia,M,Import,156,CHN,China,0,W00,World,H4,HS,TRUE,720250,Ferro-alloys; ferro-silico-chromium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43330.339,TRUE,-1,N/A,0,FALSE,43330.339,TRUE,0,FALSE,65730.142,,65730.142,6,TRUE,FALSE
